KEY_CODE,pop
534064894,142
534064901,54
534064902,9
534064903,11
534064911,71
534064913,34
534064914,32
534064921,12
534064922,21
534064931,5
534064944,16
534064952,5
534064953,4
534064954,10
534064961,27
534064962,54
534064963,21
534064964,19
534064991,12
534064992,40
534064993,14
534064994,133
534065001,56
534065002,51
534065003,167
534065004,37
534065011,55
534065013,23
534065014,13
534065021,100
534065022,260
534065023,152
534065024,587
534065031,292
534065032,191
534065033,574
534065034,442
534065041,297
534065042,361
534065043,98
534065051,129
534065064,59
534065071,60
534065072,73
534065073,118
534065074,55
534065081,526
534065082,560
534065083,173
534065091,920
534065092,304
534065093,101
534065094,105
534065101,192
534065102,18
534065103,154
534065111,36
534065112,40
534065121,418
534065122,455
534065124,25
534065131,145
534065162,110
534065163,65
534065164,189
534065171,284
534065172,171
534065173,386
534065174,13
534065181,2
534065191,1
534065192,100
534065193,22
534065194,74
534065252,113
534065253,9
534065254,122
534065261,131
534065262,182
534065263,215
534065264,167
534065271,79
534065273,38
534065282,15
534065284,92
534065291,85
534065292,38
534065293,89
534065294,1
534065314,32
534065323,133
534065324,204
534065333,213
534065334,7
534065342,69
534065343,230
534065344,243
534065351,273
534065352,313
534065353,415
534065354,291
534065361,548
534065362,185
534065363,154
534065364,132
534065371,38
534065373,86
534065374,365
534065382,113
534065383,100
534065384,113
534065391,204
534065393,71
534065403,72
534065404,85
534065411,134
534065412,33
534065413,207
534065414,9
534065421,215
534065422,79
534065423,97
534065424,10
534065431,199
534065432,423
534065433,255
534065434,216
534065441,600
534065442,446
534065443,96
534065444,851
534065451,464
534065452,445
534065453,353
534065454,539
534065461,336
534065462,287
534065463,621
534065464,425
534065471,149
534065472,379
534065473,369
534065474,202
534065481,171
534065482,128
534065483,112
534065484,74
534065491,9
534065501,135
534065502,564
534065503,164
534065504,758
534065511,686
534065512,164
534065513,677
534065514,618
534065521,56
534065522,83
534065523,189
534065524,23
534065531,298
534065532,72
534065533,144
534065534,63
534065541,76
534065542,347
534065543,81
534065544,39
534065551,159
534065552,371
534065554,109
534065561,936
534065562,1169
534065563,444
534065564,828
534065571,844
534065572,180
534065573,433
534065574,248
534065581,124
534065583,72
534065601,128
534065602,914
534065603,174
534065604,424
534065611,486
534065612,1017
534065613,793
534065614,1115
534065621,385
534065622,143
534065623,1154
534065624,197
534065631,257
534065632,85
534065633,2
534065641,59
534065642,8
534065661,69
534065662,470
534065664,99
534065671,601
534065672,357
534065673,407
534065674,306
534065681,22
534065701,278
534065702,594
534065703,422
534065704,354
534065711,1507
534065712,1079
534065713,588
534065714,466
534065721,520
534065722,111
534065723,68
534065762,81
534065763,21
534065764,75
534065771,166
534065772,201
534065773,49
534065801,373
534065802,305
534065803,201
534065804,354
534065811,915
534065812,1230
534065813,935
534065814,1580
534065821,492
534065823,673
534065901,170
534065902,239
534065903,466
534065904,743
534065911,625
534065912,1258
534065913,504
534065914,762
534065921,861
534065923,1049
534066001,126
534066002,83
534066003,47
534066004,135
534066101,30
534066102,15
534066103,4
534070001,17
534070002,847
534070003,764
534070004,1350
534070011,1137
534070012,184
534070013,1877
534070014,815
534070021,113
534070022,748
534070023,1429
534070024,973
534070031,1548
534070032,1798
534070033,1179
534070034,919
534070041,682
534070042,140
534070043,271
534070044,101
534070051,6
534070053,15
534070054,37
534070061,60
534070062,65
534070063,50
534070071,82
534070072,50
534070073,78
534070074,46
534070081,685
534070082,488
534070083,358
534070084,1545
534070091,1017
534070092,2282
534070093,684
534070094,1550
534070101,1643
534070102,1790
534070103,709
534070104,646
534070111,1523
534070112,1122
534070113,555
534070114,199
534070121,1088
534070122,794
534070123,233
534070124,247
534070131,620
534070132,98
534070133,72
534070134,11
534070141,78
534070142,60
534070143,95
534070144,160
534070152,25
534070153,39
534070154,21
534070161,89
534070162,10
534070164,4
534070171,85
534070172,212
534070173,111
534070174,78
534070181,794
534070182,846
534070183,791
534070184,86
534070191,49
534070192,583
534070193,57
534070194,23
534070201,968
534070202,886
534070203,360
534070204,816
534070211,1018
534070212,91
534070213,1602
534070214,69
534070223,18
534070224,82
534070231,6
534070232,53
534070233,117
534070234,170
534070241,39
534070242,102
534070243,115
534070244,203
534070251,446
534070252,92
534070253,174
534070254,146
534070262,85
534070263,35
534070264,47
534070271,383
534070272,694
534070273,312
534070274,40
534070281,189
534070282,280
534070283,65
534070284,11
534070291,88
534070292,1207
534070293,17
534070294,840
534070301,461
534070302,267
534070303,863
534070304,5
534070311,164
534070314,75
534070321,20
534070322,19
534070323,77
534070324,9
534070331,35
534070333,91
534070334,804
534070341,75
534070342,171
534070343,322
534070344,144
534070351,128
534070352,285
534070353,76
534070354,65
534070361,30
534070362,32
534070363,120
534070364,83
534070371,187
534070372,22
534070373,97
534070374,154
534070383,15
534070393,55
534070394,124
534070401,1164
534070402,8
534070403,115
534070404,85
534070411,223
534070412,34
534070413,80
534070414,90
534070421,102
534070422,135
534070423,177
534070424,28
534070431,201
534070432,727
534070433,52
534070434,673
534070441,703
534070442,201
534070443,605
534070444,13
534070451,35
534070453,2
534070462,61
534070464,114
534070471,169
534070472,40
534070473,77
534070482,13
534070483,225
534070484,234
534070491,347
534070492,9
534070493,22
534070501,3
534070502,421
534070503,16
534070504,26
534070511,91
534070512,38
534070513,82
534070514,154
534070523,103
534070524,60
534070531,121
534070532,493
534070533,28
534070534,53
534070541,105
534070543,12
534070544,59
534070551,50
534070552,86
534070553,54
534070561,57
534070562,60
534070563,50
534070564,63
534070571,1
534070574,61
534070581,614
534070582,748
534070583,243
534070584,76
534070591,53
534070592,66
534070594,69
534070601,39
534070602,21
534070603,119
534070604,96
534070611,89
534070613,36
534070614,13
534070621,337
534070622,145
534070623,80
534070624,38
534070631,55
534070632,74
534070633,23
534070634,44
534070642,90
534070643,14
534070644,61
534070652,32
534070653,9
534070654,25
534070661,166
534070662,61
534070663,13
534070664,22
534070672,26
534070673,15
534070674,102
534070681,21
534070683,172
534070684,31
534070691,11
534070692,709
534070693,61
534070694,208
534070701,64
534070702,18
534070703,64
534070704,29
534070711,51
534070712,29
534070713,33
534070714,28
534070721,80
534070722,49
534070723,52
534070732,3
534070733,204
534070734,164
534070741,210
534070742,256
534070743,316
534070744,114
534070751,53
534070754,35
534070761,66
534070762,100
534070763,37
534070764,6
534070771,29
534070772,218
534070774,35
534070781,80
534070782,165
534070783,12
534070793,12
534070794,408
534070801,34
534070802,33
534070803,62
534070804,85
534070811,9
534070812,43
534070813,203
534070814,61
534070824,76
534070831,212
534070832,64
534070833,968
534070834,86
534070841,93
534070842,443
534070843,204
534070844,1153
534070852,6
534070853,425
534070854,25
534070861,13
534070863,43
534070864,2
534070871,427
534070872,106
534070873,100
534070874,16
534070881,116
534070882,61
534070883,99
534070884,1304
534070891,186
534070892,85
534070893,270
534070894,442
534070901,78
534070902,55
534070903,5
534070904,3
534070911,176
534070912,67
534070913,94
534070914,34
534070921,18
534070922,711
534070923,302
534070924,664
534070931,2700
534070932,439
534070933,2336
534070934,595
534070942,1161
534070943,40
534070944,933
534070951,211
534070952,212
534070954,89
534070961,70
534070962,24
534070963,25
534070964,2
534070971,61
534070973,95
534070981,293
534070982,977
534070983,108
534070984,25
534070991,67
534070992,556
534070993,8
534070994,272
534071001,456
534071002,1
534071003,305
534071004,382
534071011,144
534071012,845
534071013,1345
534071014,1292
534071021,458
534071022,180
534071023,4
534071024,188
534071031,109
534071032,454
534071033,1336
534071034,727
534071041,107
534071042,35
534071043,119
534071044,297
534071051,7
534071052,15
534071053,7
534071054,460
534071061,49
534071062,378
534071063,1150
534071064,718
534071071,130
534071072,455
534071073,486
534071074,1431
534071081,360
534071082,110
534071083,111
534071084,203
534071091,12
534071092,20
534071093,260
534071094,118
534071101,753
534071102,1430
534071103,213
534071104,950
534071111,1795
534071112,1080
534071113,1303
534071114,181
534071122,590
534071123,182
534071124,845
534071131,1035
534071132,714
534071133,716
534071134,1334
534071141,205
534071143,1015
534071144,187
534071151,130
534071152,1035
534071153,86
534071154,1485
534071161,625
534071162,272
534071163,350
534071164,1684
534071171,178
534071172,354
534071174,116
534071181,10
534071182,118
534071183,2
534071191,79
534071193,30
534071194,7
534071201,51
534071202,1017
534071203,13
534071204,300
534071211,1399
534071212,227
534071213,121
534071214,173
534071221,853
534071222,853
534071223,1042
534071224,769
534071231,49
534071232,3
534071233,23
534071234,68
534071241,1763
534071242,317
534071243,96
534071244,104
534071251,86
534071252,945
534071253,97
534071254,1166
534071261,887
534071262,1298
534071263,506
534071264,45
534071272,27
534071273,2
534071274,7
534071292,48
534071294,64
534071302,1
534071304,11
534071311,7
534071312,25
534071313,6
534071314,41
534071321,838
534071322,1194
534071323,382
534071324,1588
534071331,332
534071332,101
534071333,521
534071334,245
534071341,77
534071342,87
534071343,66
534071344,101
534071351,309
534071352,66
534071353,60
534071354,105
534071362,52
534071363,11
534071364,4
534071373,15
534071374,43
534071382,10
534071383,3
534071384,19
534071391,93
534071392,6
534071393,56
534071394,5
534071402,162
534071403,98
534071404,111
534071411,31
534071412,2
534071413,29
534071414,61
534071422,38
534071423,115
534071424,198
534071431,24
534071432,64
534071433,122
534071434,52
534071441,28
534071442,47
534071443,51
534071444,3
534071451,68
534071452,25
534071453,22
534071454,37
534071461,21
534071462,21
534071463,4
534071464,29
534071471,58
534071472,63
534071473,33
534071474,31
534071481,10
534071482,118
534071483,37
534071484,3
534071491,48
534071493,24
534071494,15
534071501,47
534071502,305
534071503,189
534071504,907
534071511,515
534071512,1529
534071513,1553
534071514,2202
534071521,2037
534071522,2171
534071523,1680
534071524,1114
534071531,665
534071532,32
534071533,80
534071534,5
534071541,38
534071542,21
534071543,32
534071544,38
534071551,6
534071552,3
534071553,62
534071554,1
534071561,28
534071562,75
534071563,66
534071564,72
534071571,7
534071572,10
534071573,16
534071574,16
534071581,167
534071582,30
534071583,36
534071584,14
534071591,19
534071592,113
534071593,14
534071594,38
534071601,1869
534071602,1024
534071603,1789
534071604,1127
534071611,1111
534071612,1634
534071613,1153
534071614,1545
534071621,1565
534071622,508
534071623,1116
